t,x,y,z
21.45625,19813.3,2187.2,45642.8
21.45694,19813.1,2187.3,45642.4
21.45764,19812.5,2186.9,45642.6
21.45833,19812.4,2186.9,45642.6
21.45903,19812.8,2186.9,45643.1
21.45972,19813.3,2186.9,45643.0
21.46042,19813.7,2186.9,45643.2
21.46111,19814.2,2187.0,45643.3
21.46181,19815.0,2187.0,45642.5
21.4625,19814.9,2186.7,45642.8
21.46319,19815.4,2187.1,45643.0
21.46389,19815.0,2187.1,45643.2
21.46458,19815.4,2186.3,45642.6
21.46528,19815.9,2185.7,45642.3
21.46597,19815.9,2185.2,45642.6
21.46667,19816.6,2185.2,45641.9
21.46736,19816.5,2185.3,45642.2
21.46806,19816.2,2185.2,45643.0
21.46875,19816.4,2185.5,45642.9
21.46944,19816.8,2185.7,45642.5
21.47014,19817.5,2185.8,45642.4
21.47083,19817.8,2186.0,45643.4
21.47153,19818.2,2186.8,45644.0
21.47222,19817.8,2186.7,45644.8
21.47292,19818.1,2186.3,45644.0
21.47361,19818.2,2185.9,45643.9
21.47431,19818.5,2186.0,45643.7
21.475,19818.1,2187.0,45644.8
21.47569,19817.9,2187.3,45644.9
21.47639,19818.7,2186.7,45644.0
21.47708,19818.8,2186.8,45644.1
21.47778,19819.2,2186.9,45644.0
21.47847,19819.4,2187.0,45644.2
21.47917,19819.5,2187.1,45644.9
21.47986,19821.1,2187.4,45643.1
21.48056,19823.0,2187.7,45641.2
21.48125,19822.9,2187.4,45641.5
21.48194,19822.5,2187.1,45642.4
21.48264,19823.3,2186.7,45642.1
21.48333,19822.9,2186.7,45643.2
21.48403,19822.0,2187.3,45644.3
21.48472,19822.7,2187.2,45644.5
21.48542,19823.0,2186.6,45644.7
21.48611,19823.0,2186.7,45644.9
21.48681,19823.7,2186.7,45644.6
21.4875,19823.6,2186.9,45645.2
21.48819,19823.6,2187.5,45645.2
21.48889,19824.1,2188.0,45644.7
21.48958,19823.0,2187.0,45646.4
21.49028,19823.0,2186.7,45646.2
21.49097,19823.0,2186.5,45646.0
21.49167,19822.2,2186.3,45647.4
21.49236,19822.4,2186.2,45647.3
21.49306,19822.7,2186.2,45646.6
21.49375,19822.5,2185.8,45646.5
21.49444,19822.8,2185.1,45646.7
21.49514,19823.1,2184.9,45646.6
21.49583,19823.3,2185.3,45646.1
21.49653,19823.2,2185.5,45646.1
21.49722,19823.5,2185.5,45646.2
21.49792,19823.7,2185.5,45646.4
21.49861,19823.7,2185.2,45646.7
21.49931,19823.4,2184.8,45647.3
21.5,19823.1,2184.7,45648.1
21.50069,19822.8,2185.1,45648.0
21.50139,19823.4,2185.6,45647.2
21.50208,19823.6,2185.6,45647.4
21.50278,19824.2,2185.7,45646.8
21.50347,19823.9,2185.9,45647.9
21.50417,19823.8,2186.2,45648.2
21.50486,19824.2,2186.2,45648.2
21.50556,19824.3,2185.9,45648.5
21.50625,19824.6,2185.6,45648.1
21.50694,19824.2,2186.0,45648.6
21.50764,19824.6,2185.9,45648.3
21.50833,19824.3,2186.1,45648.5
21.50903,19824.5,2186.1,45649.1
21.50972,19824.1,2186.1,45649.9
21.51042,19824.6,2186.3,45649.5
21.51111,19824.5,2186.5,45649.5
21.51181,19824.6,2186.7,45649.3
21.5125,19824.2,2186.9,45649.8
21.51319,19824.2,2187.0,45649.6
21.51389,19824.3,2187.3,45649.6
21.51458,19824.2,2187.5,45649.4
21.51528,19824.3,2187.7,45649.6
21.51597,19824.6,2188.0,45649.6
21.51667,19825.0,2188.2,45649.3
21.51736,19825.0,2188.4,45649.4
21.51806,19823.9,2188.4,45650.3
21.51875,19824.1,2188.6,45650.2
21.51944,19824.2,2189.0,45650.4
21.52014,19823.5,2189.6,45651.5
21.52083,19823.6,2189.8,45652.4
21.52153,19823.3,2190.4,45653.1
21.52222,19823.1,2190.5,45653.6
21.52292,19823.1,2190.8,45653.9
21.52361,19823.1,2191.1,45654.1
21.52431,19823.6,2191.0,45653.9
21.525,19824.1,2191.1,45653.6
21.52569,19823.7,2191.4,45653.8
21.52639,19823.8,2191.5,45654.0
21.52708,19824.4,2191.8,45653.9
21.52778,19825.0,2192.2,45653.6
21.52847,19824.3,2192.6,45654.1
21.52917,19824.8,2192.2,45654.1
21.52986,19824.5,2192.1,45654.2
21.53056,19824.0,2192.3,45654.5
21.53125,19825.0,2192.4,45654.1
21.53194,19824.6,2192.6,45654.7
21.53264,19825.2,2192.7,45654.1
21.53333,19825.4,2193.0,45654.6
21.53403,19826.1,2193.8,45653.5
21.53472,19825.3,2194.0,45654.3
21.53542,19825.3,2193.9,45654.6
21.53611,19825.7,2194.1,45654.1
21.53681,19825.8,2194.2,45654.1
21.5375,19825.6,2194.4,45654.7
21.53819,19825.9,2194.6,45654.7
21.53889,19825.5,2195.0,45655.1
21.53958,19826.1,2195.2,45654.1
21.54028,19825.7,2195.2,45654.8
21.54097,19825.7,2195.1,45655.0
21.54167,19826.2,2195.2,45654.8
21.54236,19825.8,2195.6,45655.6
21.54306,19826.1,2195.9,45655.6
21.54375,19826.0,2196.1,45655.8
21.54444,19826.2,2196.0,45656.0
21.54514,19826.2,2196.2,45656.0
21.54583,19826.2,2196.4,45656.1
21.54653,19826.2,2196.8,45655.6
21.54722,19826.2,2197.2,45655.8
21.54792,19826.5,2197.1,45655.7
21.54861,19826.3,2197.4,45655.6
21.54931,19826.0,2197.9,45655.3
21.55,19826.1,2198.0,45655.2
21.55069,19826.3,2198.0,45655.0
21.55139,19826.6,2197.7,45655.0
21.55208,19826.6,2196.7,45655.5
21.55278,19826.4,2196.1,45655.2
21.55347,19826.4,2196.1,45654.3
21.55417,19826.2,2196.2,45654.6
21.55486,19826.6,2196.4,45653.7
21.55556,19826.2,2196.7,45654.1
21.55625,19826.5,2196.8,45653.6
21.55694,19826.2,2196.7,45653.7
21.55764,19826.6,2196.8,45652.8
21.55833,19826.0,2196.9,45653.0
21.55903,19825.4,2197.5,45653.4
21.55972,19825.0,2198.2,45652.8
21.56042,19826.1,2198.5,45651.6
21.56111,19826.6,2198.9,45651.3
21.56181,19826.6,2198.4,45651.6
21.5625,19826.1,2198.2,45651.5
21.56319,19826.2,2199.1,45651.4
21.56389,19825.9,2199.4,45652.1
21.56458,19826.3,2199.2,45652.1
21.56528,19826.5,2199.1,45651.8
21.56597,19826.1,2200.0,45651.8
21.56667,19825.0,2200.0,45653.5
21.56736,19825.0,2200.2,45653.2
21.56806,19825.6,2199.9,45652.2
21.56875,19825.4,2199.8,45652.2
21.56944,19825.3,2199.8,45652.2
21.57014,19825.4,2200.2,45652.6
21.57083,19824.8,2201.4,45652.2
21.57153,19824.8,2201.1,45651.7
21.57222,19825.1,2200.4,45652.3
21.57292,19825.7,2199.8,45651.7
21.57361,19825.3,2199.2,45651.8
21.57431,19825.4,2198.1,45652.1
21.575,19825.8,2198.3,45651.6
21.57569,19824.3,2199.4,45651.4
21.57639,19824.2,2200.5,45651.7
21.57708,19824.0,2201.5,45651.3
21.57778,19823.3,2201.1,45651.2
21.57847,19822.9,2200.8,45650.9
21.57917,19822.3,2202.1,45651.3
21.57986,19822.6,2202.4,45651.2
21.58056,19822.5,2202.2,45650.9
21.58125,19821.5,2202.9,45650.9
21.58194,19821.6,2203.5,45650.8
21.58264,19821.3,2203.7,45650.4
21.58333,19821.2,2203.2,45650.8
21.58403,19821.1,2203.6,45650.4
21.58472,19820.6,2204.4,45650.9
21.58542,19821.5,2204.1,45650.4
21.58611,19822.1,2203.6,45650.3
21.58681,19821.7,2203.5,45651.2
21.5875,19822.2,2203.3,45651.2
21.58819,19822.6,2202.8,45650.1
21.58889,19822.3,2202.8,45650.0
21.58958,19822.8,2202.4,45649.5
21.59028,19822.8,2202.4,45649.5
21.59097,19822.9,2202.5,45649.9
21.59167,19823.9,2202.7,45650.1
21.59236,19824.3,2202.7,45650.7
21.59306,19824.6,2202.5,45650.4
21.59375,19824.8,2202.3,45650.4
21.59444,19824.2,2202.7,45651.6
21.59514,19823.7,2202.9,45651.9
21.59583,19824.3,2202.7,45652.0
21.59653,19824.5,2202.6,45651.6
21.59722,19824.8,2202.3,45652.4
21.59792,19825.3,2202.3,45652.6
21.59861,19825.8,2202.2,45652.7
21.59931,19826.1,2202.5,45652.6
21.6,19826.3,2202.1,45652.7
21.60069,19826.6,2201.3,45652.4
21.60139,19826.8,2200.8,45651.8
21.60208,19826.5,2200.5,45651.5
21.60278,19825.6,2200.7,45651.7
21.60347,19825.8,2200.5,45650.3
21.60417,19826.3,2200.2,45649.7
21.60486,19826.1,2200.2,45650.0
21.60556,19826.4,2200.0,45649.8
21.60625,19826.6,2200.3,45649.6
21.60694,19826.4,2200.2,45650.0
21.60764,19826.3,2200.2,45650.1
21.60833,19826.2,2200.7,45650.1
21.60903,19825.1,2200.9,45651.8
21.60972,19825.7,2200.7,45651.7
21.61042,19826.3,2200.2,45651.6
21.61111,19827.2,2200.0,45651.4
21.61181,19827.5,2199.9,45651.9
21.6125,19827.9,2199.7,45652.1
21.61319,19828.6,2199.9,45651.5
21.61389,19829.2,2200.0,45651.5
21.61458,19829.7,2200.0,45651.3
21.61528,19830.2,2199.6,45651.5
21.61597,19831.0,2199.7,45651.3
21.61667,19831.1,2199.6,45651.7
21.61736,19831.0,2199.8,45652.1
21.61806,19831.3,2200.0,45651.9
21.61875,19831.4,2200.1,45651.9
21.61944,19831.5,2199.8,45652.3
21.62014,19832.1,2199.4,45652.2
21.62083,19832.4,2199.4,45652.3
21.62153,19832.3,2200.3,45652.0
21.62222,19832.7,2200.2,45651.7
21.62292,19833.3,2199.1,45651.8
21.62361,19833.6,2199.6,45651.7
21.62431,19834.2,2200.0,45650.9
21.625,19834.0,2199.9,45651.5
21.62569,19834.8,2200.7,45650.5
21.62639,19835.1,2200.3,45650.4
21.62708,19835.3,2198.8,45650.7
21.62778,19835.6,2198.7,45650.8
21.62847,19835.6,2198.7,45651.5
21.62917,19836.7,2198.8,45650.4
21.62986,19837.0,2198.7,45649.9
21.63056,19837.3,2198.6,45650.1
21.63125,19837.0,2198.6,45650.2
21.63194,19837.3,2198.5,45649.4
21.63264,19838.0,2198.4,45648.6
21.63333,19838.1,2198.4,45648.5
21.63403,19838.0,2198.4,45648.6
21.63472,19838.3,2198.5,45648.4
21.63542,19838.0,2198.5,45648.7
21.63611,19837.7,2198.6,45649.2
21.63681,19838.4,2198.5,45648.3
21.6375,19838.5,2198.7,45648.5
21.63819,19838.5,2198.8,45648.3
21.63889,19838.1,2198.6,45648.5
21.63958,19838.0,2198.7,45649.2
21.64028,19837.2,2198.7,45650.6
21.64097,19838.0,2199.0,45649.9
21.64167,19838.0,2198.9,45649.4
21.64236,19838.0,2199.0,45649.3
21.64306,19837.6,2198.9,45650.5
21.64375,19837.6,2198.9,45650.3
21.64444,19837.5,2199.0,45650.7
21.64514,19837.6,2198.8,45650.5
21.64583,19838.3,2199.0,45649.4
21.64653,19837.9,2199.1,45650.0
21.64722,19837.8,2199.1,45650.7
21.64792,19838.3,2199.0,45649.8
21.64861,19838.7,2199.1,45649.3
21.64931,19838.9,2199.2,45648.9
21.65,19838.5,2199.3,45649.1
21.65069,19837.9,2199.5,45650.7
21.65139,19838.0,2199.3,45650.4
21.65208,19838.3,2199.3,45650.0
21.65278,19838.4,2199.4,45649.9
21.65347,19838.9,2199.4,45648.7
21.65417,19838.6,2199.5,45649.1
21.65486,19838.5,2199.3,45649.4
21.65556,19838.5,2199.3,45649.6
21.65625,19838.7,2199.4,45649.6
21.65694,19838.8,2199.6,45649.4
21.65764,19838.5,2199.6,45649.8
21.65833,19838.6,2199.5,45649.4
21.65903,19838.5,2199.7,45649.8
21.65972,19838.5,2199.7,45649.3
21.66042,19839.5,2199.5,45647.8
21.66111,19839.8,2199.6,45647.5
21.66181,19838.6,2199.6,45649.3
21.6625,19839.4,2199.8,45648.5
21.66319,19839.3,2199.6,45648.0
21.66389,19839.1,2199.7,45647.8
21.66458,19838.6,2199.9,45649.2
21.66528,19838.8,2199.8,45648.2
21.66597,19839.8,2199.8,45647.2
21.66667,19840.6,2199.9,45646.1
21.66736,19840.4,2200.4,45646.3
21.66806,19839.8,2200.1,45647.0
21.66875,19839.8,2200.2,45646.9
21.66944,19839.7,2200.1,45646.7
21.67014,19840.3,2200.4,45646.4
21.67083,19840.0,2200.5,45647.1
21.67153,19839.5,2200.8,45648.1
21.67222,19839.0,2200.5,45648.8
21.67292,19838.7,2200.6,45648.9
21.67361,19838.9,2200.7,45648.8
21.67431,19839.9,2200.5,45647.3
21.675,19839.0,2200.5,45647.7
21.67569,19838.8,2201.0,45648.3
21.67639,19838.7,2200.5,45648.5
21.67708,19839.0,2200.4,45648.3
21.67778,19839.0,2200.6,45648.2
21.67847,19838.7,2201.2,45648.2
21.67917,19838.6,2200.8,45648.7
21.67986,19838.6,2201.0,45648.9
21.68056,19838.6,2201.2,45648.9
21.68125,19838.4,2201.0,45649.0
21.68194,19838.9,2200.9,45648.9
21.68264,19839.2,2201.1,45648.3
21.68333,19839.2,2201.5,45648.0
21.68403,19839.1,2201.3,45648.5
21.68472,19838.7,2201.6,45648.3
21.68542,19838.7,2201.1,45648.1
21.68611,19839.0,2201.3,45648.5
21.68681,19839.5,2201.1,45648.0
21.6875,19839.2,2201.2,45648.0
21.68819,19839.1,2201.3,45648.4
21.68889,19839.2,2201.2,45648.3
21.68958,19839.2,2201.3,45648.5
21.69028,19838.9,2201.2,45648.3
21.69097,19839.3,2201.6,45648.4
21.69167,19839.3,2202.2,45648.5
21.69236,19839.2,2202.1,45648.3
21.69306,19839.1,2201.9,45648.3
21.69375,19838.7,2201.7,45647.9
21.69444,19838.7,2201.3,45647.3
21.69514,19838.8,2201.1,45647.5
21.69583,19838.7,2201.3,45648.0
21.69653,19838.8,2201.2,45648.1
21.69722,19838.7,2200.9,45647.6
21.69792,19839.3,2200.9,45647.4
21.69861,19839.5,2201.0,45647.7
21.69931,19839.3,2200.8,45647.8
21.7,19839.3,2201.0,45648.4
21.70069,19839.4,2200.7,45648.8
21.70139,19840.1,2200.7,45647.5
21.70208,19840.1,2200.8,45647.5
21.70278,19840.0,2200.9,45648.1
21.70347,19839.6,2200.8,45649.3
21.70417,19840.2,2200.7,45647.3
21.70486,19840.0,2200.8,45647.5
21.70556,19839.8,2201.4,45648.8
21.70625,19840.4,2201.0,45647.9
21.70694,19840.4,2201.0,45646.9
21.70764,19840.0,2201.0,45647.5
21.70833,19839.7,2201.2,45648.4
21.70903,19839.8,2200.9,45648.6
21.70972,19840.7,2200.7,45646.5
21.71042,19840.9,2200.8,45646.5
21.71111,19840.3,2200.9,45647.1
21.71181,19839.3,2201.1,45648.7
21.7125,19839.9,2200.9,45647.0
21.71319,19840.3,2200.9,45646.7
21.71389,19840.0,2200.7,45647.9
21.71458,19839.6,2200.6,45649.1
21.71528,19840.0,2200.7,45648.4
21.71597,19840.3,2200.4,45647.3
21.71667,19841.0,2200.6,45647.3
21.71736,19840.6,2200.8,45648.6
21.71806,19840.3,2200.8,45649.5
21.71875,19840.1,2200.7,45649.3
21.71944,19840.3,2200.8,45647.5
21.72014,19839.9,2200.8,45647.2
21.72083,19839.6,2200.8,45647.4
21.72153,19838.3,2201.1,45649.2
21.72222,19839.0,2201.1,45648.3
21.72292,19839.2,2201.1,45647.0
21.72361,19838.4,2201.1,45648.3
21.72431,19839.8,2201.0,45646.1
21.725,19839.3,2201.6,45647.2
21.72569,19839.2,2201.5,45647.3
21.72639,19839.9,2201.3,45646.3
21.72708,19839.2,2201.9,45647.7
21.72778,19839.0,2201.4,45648.5
21.72847,19839.8,2201.4,45647.0
21.72917,19839.9,2201.7,45647.4
21.72986,19839.4,2201.5,45648.0
21.73056,19839.6,2201.3,45647.7
21.73125,19839.9,2201.3,45647.0
21.73194,19839.5,2201.3,45648.2
21.73264,19839.9,2201.4,45647.3
21.73333,19839.6,2201.4,45648.4
21.73403,19839.7,2201.4,45648.8
21.73472,19839.8,2201.4,45648.6
21.73542,19840.2,2201.4,45648.1
21.73611,19840.0,2201.4,45648.4
21.73681,19840.0,2201.1,45648.3
21.7375,19840.6,2201.2,45646.9
21.73819,19840.4,2201.2,45647.6
21.73889,19840.2,2201.1,45647.9
21.73958,19840.1,2201.3,45648.3
21.74028,19840.4,2201.6,45648.0
21.74097,19840.5,2202.3,45647.8
21.74167,19839.7,2201.3,45648.6
21.74236,19839.9,2201.4,45648.1
21.74306,19839.8,2201.5,45647.7
21.74375,19839.4,2201.9,45648.8
21.74444,19839.6,2202.8,45648.8
21.74514,19839.3,2201.5,45649.6
21.74583,19839.4,2201.4,45649.3
21.74653,19839.7,2201.4,45649.0
21.74722,19839.7,2201.6,45649.0
21.74792,19839.7,2201.7,45649.0
21.74861,19839.8,2202.1,45648.8
21.74931,19840.2,2203.7,45647.9
21.75,19841.0,2201.9,45647.6
21.75069,19841.0,2201.9,45648.3
21.75139,19841.1,2201.8,45647.8
21.75208,19840.7,2201.7,45648.3
21.75278,19840.4,2201.8,45649.0
21.75347,19839.9,2202.7,45649.2
21.75417,19840.2,2201.6,45649.3
21.75486,19840.7,2201.6,45648.4
21.75556,19840.6,2201.7,45648.7
21.75625,19840.4,2201.8,45648.9
21.75694,19839.9,2201.8,45649.1
21.75764,19839.6,2201.9,45649.2
21.75833,19840.1,2201.8,45648.8
21.75903,19840.2,2202.1,45648.6
21.75972,19840.3,2202.3,45648.0
21.76042,19840.3,2202.5,45647.3
21.76111,19839.5,2202.7,45648.8
21.76181,19839.5,2202.7,45648.4
21.7625,19840.2,2202.9,45647.6
21.76319,19839.7,2203.0,45647.8
21.76389,19838.8,2203.0,45648.2
21.76458,19838.7,2203.0,45647.8
21.76528,19838.4,2203.0,45647.6
21.76597,19838.0,2202.8,45647.7
21.76667,19837.9,2202.6,45646.7
21.76736,19837.2,2202.5,45646.3
21.76806,19836.6,2202.1,45647.3
21.76875,19836.5,2202.0,45647.5
21.76944,19836.2,2202.0,45648.9
21.77014,19837.2,2202.1,45647.0
21.77083,19837.1,2202.0,45647.1
21.77153,19837.6,2202.1,45646.3
21.77222,19837.7,2202.1,45647.0
21.77292,19838.0,2202.3,45647.3
21.77361,19837.4,2202.2,45647.7
21.77431,19837.4,2202.0,45647.5
21.775,19837.4,2202.0,45647.3
21.77569,19837.7,2202.1,45647.5
21.77639,19837.3,2202.3,45647.8
21.77708,19837.2,2202.2,45647.8
21.77778,19837.2,2202.0,45647.8
21.77847,19837.7,2202.1,45647.6
21.77917,19837.4,2202.1,45647.8
21.77986,19837.0,2202.2,45647.7
21.78056,19837.1,2202.1,45647.0
21.78125,19836.3,2201.7,45647.2
21.78194,19836.7,2201.6,45646.5
21.78264,19836.6,2201.5,45647.0
21.78333,19836.6,2201.5,45647.7
21.78403,19837.0,2201.8,45647.2
21.78472,19836.7,2201.9,45646.9
21.78542,19837.3,2202.0,45646.0
21.78611,19836.7,2201.8,45647.2
21.78681,19836.8,2201.9,45646.8
21.7875,19836.4,2202.0,45647.1
21.78819,19836.3,2201.9,45646.9
21.78889,19835.5,2201.7,45647.8
21.78958,19836.0,2202.0,45646.3
21.79028,19835.4,2201.9,45648.0
21.79097,19835.8,2202.3,45647.7
21.79167,19835.2,2202.6,45647.7
21.79236,19835.0,2202.8,45647.4
21.79306,19835.1,2202.7,45647.0
21.79375,19834.6,2202.7,45647.7
21.79444,19834.6,2203.0,45647.8
21.79514,19834.1,2203.1,45648.2
21.79583,19834.4,2203.1,45648.3
21.79653,19834.9,2203.2,45648.1
21.79722,19834.7,2203.3,45648.6
21.79792,19835.0,2203.6,45648.4
21.79861,19835.6,2203.9,45647.8
21.79931,19835.6,2204.0,45647.7
21.8,19835.5,2204.0,45648.0
21.80069,19835.3,2204.0,45648.1
21.80139,19836.1,2204.3,45647.6
21.80208,19835.9,2204.4,45647.7
21.80278,19835.6,2204.4,45647.6
21.80347,19835.7,2204.0,45647.6
21.80417,19835.8,2204.3,45646.7
21.80486,19835.5,2204.7,45646.9
21.80556,19835.2,2204.2,45647.1
21.80625,19834.8,2203.4,45647.2
21.80694,19834.6,2203.0,45647.1
21.80764,19836.1,2204.0,45644.1
21.80833,19835.6,2204.4,45644.7
21.80903,19834.7,2203.9,45645.9
21.80972,19834.5,2203.8,45645.0
21.81042,19833.6,2203.3,45645.7
21.81111,19833.8,2203.8,45645.3
21.81181,19833.9,2203.2,45645.4
21.8125,19833.9,2202.7,45645.5
21.81319,19834.3,2202.5,45645.9
21.81389,19834.3,2202.5,45646.4
21.81458,19834.1,2202.5,45646.4
21.81528,19833.9,2202.9,45645.9
21.81597,19833.6,2202.5,45645.9
21.81667,19833.1,2201.7,45646.5
21.81736,19832.6,2201.3,45647.0
21.81806,19832.4,2202.4,45646.6
21.81875,19833.3,2202.8,45645.4
21.81944,19832.6,2202.1,45646.5
21.82014,19831.9,2201.6,45646.8
21.82083,19832.0,2201.4,45646.7
21.82153,19832.0,2201.2,45646.5
21.82222,19831.3,2201.4,45646.7
21.82292,19831.0,2202.7,45647.8
21.82361,19831.7,2203.1,45648.1
21.82431,19830.8,2203.1,45647.7
21.825,19830.2,2204.0,45647.9
21.82569,19830.0,2206.6,45649.0
21.82639,19830.2,2206.5,45648.9
21.82708,19830.0,2207.5,45649.1
21.82778,19830.6,2208.1,45648.9
21.82847,19830.7,2207.4,45648.6
21.82917,19831.1,2207.1,45647.9
21.82986,19831.4,2207.5,45646.9
21.83056,19831.3,2206.6,45646.7
21.83125,19831.0,2206.2,45646.7
21.83194,19830.6,2205.7,45647.2
21.83264,19830.7,2206.3,45646.5
21.83333,19830.5,2205.3,45646.9
21.83403,19829.9,2205.0,45647.0
21.83472,19829.7,2205.1,45647.3
21.83542,19829.6,2204.4,45648.2
21.83611,19830.3,2203.9,45648.0
21.83681,19829.8,2203.7,45647.6
21.8375,19830.1,2203.4,45647.4
21.83819,19829.8,2203.5,45647.3
21.83889,19829.4,2203.0,45648.0
21.83958,19829.4,2202.6,45647.9
21.84028,19829.0,2202.4,45648.8
21.84097,19829.4,2202.3,45648.1
21.84167,19829.6,2202.3,45647.8
21.84236,19829.7,2202.4,45647.7
21.84306,19830.0,2202.2,45647.2
21.84375,19829.8,2201.9,45647.8
21.84444,19829.9,2202.0,45647.6
21.84514,19829.8,2202.0,45647.8
21.84583,19829.5,2202.4,45648.4
21.84653,19829.7,2202.5,45648.6
21.84722,19829.7,2202.6,45647.9
21.84792,19829.5,2202.9,45647.6
21.84861,19828.7,2203.2,45648.9
21.84931,19828.6,2203.3,45649.0
21.85,19829.0,2203.9,45647.5
21.85069,19828.2,2204.0,45648.0
21.85139,19828.5,2204.7,45648.5
21.85208,19828.4,2204.8,45648.6
21.85278,19828.2,2204.8,45649.1
21.85347,19828.4,2204.7,45648.5
21.85417,19828.5,2204.8,45647.8
21.85486,19827.7,2204.8,45649.7
21.85556,19828.1,2204.7,45649.2
21.85625,19828.8,2204.9,45647.3
21.85694,19828.6,2205.2,45648.2
21.85764,19828.4,2205.1,45649.2
21.85833,19829.0,2205.2,45647.7
21.85903,19828.6,2205.6,45647.8
21.85972,19828.6,2205.9,45648.1
21.86042,19828.1,2205.7,45648.4
21.86111,19828.2,2206.2,45648.1
21.86181,19827.8,2206.5,45648.9
21.8625,19827.6,2206.4,45649.1
21.86319,19827.6,2206.4,45649.7
21.86389,19827.4,2206.7,45649.6
21.86458,19827.1,2206.5,45650.0
21.86528,19827.0,2206.2,45649.7
21.86597,19827.4,2206.1,45649.1
21.86667,19827.8,2205.4,45648.9
21.86736,19827.8,2205.4,45648.9
21.86806,19828.0,2205.9,45649.8
21.86875,19828.2,2206.0,45649.5
21.86944,19828.2,2206.0,45649.4
21.87014,19828.7,2205.9,45648.4
21.87083,19828.7,2205.7,45649.3
21.87153,19829.0,2205.7,45649.2
21.87222,19829.2,2206.0,45648.5
21.87292,19830.6,2205.9,45648.1
21.87361,19830.6,2205.5,45647.1
21.87431,19831.8,2206.1,45647.5
21.875,19831.8,2205.5,45647.2
21.87569,19832.1,2205.5,45646.9
21.87639,19833.0,2205.7,45647.4
21.87708,19832.8,2205.9,45647.6
21.87778,19832.4,2206.5,45647.8
21.87847,19831.8,2206.2,45648.5
21.87917,19831.6,2205.9,45649.9
21.87986,19832.8,2206.7,45648.4
21.88056,19833.0,2206.5,45650.2
21.88125,19833.8,2206.5,45649.6
21.88194,19834.7,2207.1,45648.7
21.88264,19835.0,2206.9,45649.8
21.88333,19835.4,2207.4,45649.4
21.88403,19835.2,2207.9,45649.4
21.88472,19835.7,2208.7,45649.5
21.88542,19835.7,2208.5,45649.5
21.88611,19835.4,2208.8,45650.0
21.88681,19835.6,2209.7,45649.2
21.8875,19835.6,2209.8,45649.1
21.88819,19835.0,2209.9,45648.9
21.88889,19834.5,2210.0,45649.3
21.88958,19834.1,2210.1,45648.6
21.89028,19833.5,2210.2,45648.9
21.89097,19833.5,2210.3,45648.2
21.89167,19833.1,2210.2,45649.3
21.89236,19832.9,2210.3,45649.4
21.89306,19832.4,2210.0,45649.3
21.89375,19832.0,2210.0,45649.3
21.89444,19831.5,2209.5,45649.2
21.89514,19831.3,2209.4,45649.0
21.89583,19830.8,2209.4,45648.7
21.89653,19830.6,2209.2,45648.7
21.89722,19830.8,2208.9,45647.9
21.89792,19830.0,2208.8,45648.3
21.89861,19829.8,2208.8,45648.0
21.89931,19830.1,2208.8,45648.0
21.9,19830.2,2208.8,45648.5
21.90069,19830.4,2208.9,45648.4
21.90139,19830.3,2208.8,45648.8
21.90208,19830.8,2208.7,45648.9
21.90278,19830.7,2208.5,45649.4
21.90347,19831.0,2208.4,45649.6
21.90417,19831.0,2208.0,45649.7
21.90486,19830.7,2207.3,45649.7
21.90556,19830.4,2206.8,45649.2
21.90625,19830.1,2206.2,45648.8
21.90694,19829.7,2205.8,45648.6
21.90764,19829.6,2205.7,45648.3
21.90833,19829.6,2205.5,45648.1
21.90903,19829.3,2205.2,45648.2
21.90972,19829.2,2205.3,45647.7
21.91042,19829.1,2205.1,45648.5
21.91111,19829.7,2205.4,45648.0
21.91181,19829.8,2205.4,45648.0
21.9125,19829.6,2205.3,45648.2
21.91319,19830.1,2205.2,45647.5
21.91389,19830.2,2205.4,45647.3
21.91458,19830.9,2205.5,45646.4
21.91528,19830.0,2205.6,45647.6
21.91597,19829.5,2205.0,45648.9
21.91667,19830.5,2204.7,45648.4
21.91736,19830.7,2204.9,45649.0
21.91806,19831.3,2205.3,45648.4
21.91875,19831.3,2205.0,45649.5
21.91944,19831.8,2205.4,45649.5
21.92014,19832.4,2206.3,45648.5
21.92083,19832.7,2206.2,45648.5
21.92153,19832.6,2205.9,45648.6
21.92222,19832.5,2205.1,45648.9
21.92292,19832.7,2205.2,45649.1
21.92361,19834.2,2205.4,45646.7
21.92431,19834.8,2206.0,45645.4
21.925,19834.7,2205.8,45645.6
21.92569,19834.4,2205.4,45646.1
21.92639,19833.9,2204.3,45646.8
21.92708,19833.1,2204.6,45647.0
21.92778,19833.0,2204.9,45646.4
21.92847,19832.6,2204.8,45646.6
21.92917,19832.2,2205.0,45646.3
21.92986,19831.1,2204.6,45647.7
21.93056,19831.4,2204.1,45647.2
21.93125,19831.4,2204.0,45647.0
21.93194,19831.5,2203.9,45647.2
21.93264,19831.8,2203.7,45647.0
21.93333,19831.8,2203.8,45647.4
21.93403,19831.4,2203.9,45648.0
21.93472,19832.6,2203.6,45647.3
21.93542,19832.6,2203.3,45647.4
21.93611,19833.3,2203.0,45647.4
21.93681,19833.2,2202.9,45647.8
21.9375,19833.7,2202.6,45647.7
21.93819,19834.1,2202.4,45647.5
21.93889,19833.7,2202.6,45648.2
21.93958,19833.9,2202.7,45648.4
21.94028,19834.0,2203.0,45648.5
21.94097,19833.7,2202.9,45649.0
21.94167,19833.8,2202.8,45648.6
