x,y,z,cluster
9.473172234426064,9.92337700015226,-13.991760329239831,18
9.608711535019916,9.944027600273325,-14.036822572946228,18
9.7331410568766,9.945318262780887,-14.066864068750457,18
9.850904711490944,9.931120975197656,-14.093901414974184,18
9.952003697999436,9.904017062538763,-14.11943668640772,18
10.037548994275832,9.861425199789071,-14.150980257002146,18
10.113095489688728,9.80850803697886,-14.209561173820514,18
10.173088294869562,9.76075352419891,-14.29367736207264,18
10.225304254934386,9.725905636494623,-14.404830896548605,18
10.257522613272252,9.710417686403815,-14.528001029346342,18
10.275298259251802,9.719452323956771,-14.652673236934389,18
10.2852970601153,9.758172199183749,-14.777345444522435,18
10.294184883105055,9.826577312084757,-14.905021801690978,18
10.306405639716006,9.91563302510682,-15.02518778490844,18
10.3308471529379,10.022758013234808,-15.136341319384512,18
10.35862159978099,10.149242938976286,-15.220457507636636,18
10.395283869613833,10.2744372022102,-15.265519751343142,18
10.434168095194089,10.389306165383584,-15.262515601762754,18
10.473052320774343,10.48481519094348,-15.215951283266158,18
10.51638045784945,10.546766991306654,-15.143851693335815,18
10.568596417914314,10.559673616382318,-15.077760402566248,18
10.621923355852925,10.526116391185592,-15.028191934489158,18
10.659696603559432,10.460292603299717,-14.978623466412069,18
10.668584426549227,10.375108877800349,-14.920042549593802,18
10.651919758443425,10.27056521468749,-14.850947109244068,18
10.616368466484362,10.1556962515141,-14.795370342006196,18
10.558597617050896,10.042117950848272,-14.76683092099216,18
10.489716988880229,9.938864950242982,-14.78485581847472,18
10.407504626224904,9.858843874773877,-14.83142013697142,18
10.320848352074728,9.816252012024188,-14.8915031285801,18
10.226415232808495,9.81367068700906,-14.927552923545326,18
10.143091892279468,9.838193274652816,-14.954590269769165,18
10.083099087098557,9.866587849819268,-14.992142139524478,18
10.047547795139494,9.900145075015988,-15.056731355503628,18
10.019773348296487,9.941446275258103,-15.130333020224167,18
10.006441613811834,9.982747475500222,-15.209942984105709,18
10.004219658064386,10.022758013234776,-15.274532200085185,18
10.018662370422742,10.055024575923936,-15.33761934127447,18
10.037548994275957,10.076965838552564,-15.403710632044142,18
10.048658773013118,10.089872463628224,-15.47280607239421,18
10.04421486151818,10.104069751211448,-15.547909811905162,18
10.021995304043733,10.140208301423304,-15.624515626206314,18
9.99088792357953,10.203450764294043,-15.699619365717268,18
9.96533543248389,10.282181177255572,-15.770216880857523,18
9.954225653746644,10.37510887780033,-15.842316470787868,18
9.95533663162035,10.48094320342075,-15.908407761557218,18
9.97089032185241,10.589358854056298,-15.96398452879498,18
10.000886724442829,10.695193179676716,-16.00454054813068,18
10.0553246402551,10.786830217713906,-16.042092417885996,18
10.14420287015273,10.853944668107342,-16.096167110333784,18
10.270854347756826,10.88104858076623,-16.177279149005518,18
10.42528027220389,10.855235330614908,-16.27040778599903,18
10.598592820504248,10.78166756768364,-16.374050946524015,18
10.778571236046911,10.665507942002698,-16.480698256629502,18
10.960771607336987,10.50675645357207,-16.60236631463727,18
11.135195133511008,10.31444773994473,-16.74506341970809,10
11.299619858821572,10.098907101181204,-16.908789571841865,10
11.449601871773778,9.86916917483444,-17.075519873555915,10
11.584030194493923,9.636849923472546,-17.234739801318774,10
11.696238959739665,9.407111997125783,-17.3579099341163,10
11.779562300268733,9.186408708331983,-17.433013673626817,10
11.840666083323391,8.97474005709114,-17.47056554338191,10
11.8839942203985,8.773396705910823,-17.481080066913165,10
11.917323556610151,8.578506667268336,-17.47507176775195,10
11.947319959200692,8.393941928686377,-17.452540645898367,10
11.976205383917485,8.219702490164943,-17.402972177820946,10
12.009534720129135,8.055788351704038,-17.34739541058275,10
12.035087211224734,7.895746200765833,-17.2707895962816,10
12.055084812951735,7.740866699857896,-17.176158884498,10
12.078415348299886,7.596312499010488,-17.093544771036292,10
12.106189795142893,7.464664923238744,-17.028955555057248,10
12.13063130836475,7.343342647527527,-16.97337878781948,10
12.151739887965451,7.238798984414674,-16.92080617016222,10
12.163960644576362,7.156196583930442,-16.85621695418329,10
12.161738688828914,7.092954121059709,-16.77210076593149,10
12.1428520649757,7.042618283264635,-16.662449306246053,10
12.120632507501332,7.001317083022529,-16.546789547399722,10
12.103967839395567,6.969050520333388,-16.450656760826146,10
12.095080016405811,6.939365282659383,-16.38005924568611,10
12.080637304047457,6.916133357523208,-16.31246588012635,10
12.06841654743655,6.904517394955128,-16.24787666414698,10
12.05841774657309,6.900645407432447,-16.181785373377416,10
12.05841774657313,6.894192094894634,-16.130714830509906,10
12.073971436805271,6.879994807311425,-16.10968578344674,10
12.110633706638076,6.860634869697952,-16.12771068092919,10
12.158405755208042,6.846437582114737,-16.171270849845282,10
12.205066825904307,6.836112282054217,-16.220839317922263,10
12.253949852348018,6.829658969516388,-16.277918159950442,10
12.30616581241292,6.821914994470985,-16.341005301139617,10
12.36171470609898,6.807717706887754,-16.410100741489682,10
12.400598931679234,6.788357769274257,-16.464175433937466,10
12.413930666163886,6.770288494168325,-16.495719004532,10
12.388378175068285,6.758672531600215,-16.48670655579072,10
12.319497546897573,6.75738186909264,-16.431129788552628,10
12.208399759525497,6.7638351816304585,-16.331992852398226,10
12.062861658068108,6.778032469213679,-16.20431649522968,10
11.879550308904207,6.806427044380131,-16.043594492676302,10
11.659576689907508,6.851600232144951,-15.855835143898968,10
11.409606668320343,6.916133357523261,-15.65605919679986,10
11.150748823743433,6.997445095499935,-15.474308147183422,10
10.886336089797917,7.0942447835673965,-15.30757784546926,10
10.630811178842196,7.202660434202957,-15.164880740398546,10
10.38972898024487,7.320110722391484,-15.04621683197128,10
10.173088294869444,7.445304985625404,-14.965104793299544,10
9.97866716696838,7.573080573874455,-14.917038400012649,10
9.806465596541726,7.69182152457054,-14.893005203369311,10
9.655372605715776,7.801527837713652,-14.882490679837945,10
9.518722327248218,7.900908850796235,-14.867469931935885,10
9.385404982401818,7.997708538863679,-14.829918062180573,10
9.257642526924018,8.090636239408425,-14.7713371453622,10
9.148766695299472,8.17452930240021,-14.72176867728511,10
9.05877748752818,8.249387727839029,-14.69172718148088,10
8.981009036367752,8.31650217823245,-14.672200209208237,10
8.909906452449636,8.37845397859561,-14.652673236935591,10
8.841025824279006,8.440405778958768,-14.624133815921558,10
8.776589107603275,8.506229566844631,-14.603104768858609,10
8.71881825816985,8.566890704700235,-14.592590245327244,10
8.674379143221074,8.613354554972613,-14.594092320117657,10
8.638827851262057,8.643039792646642,-14.61061514281024,10
8.593277758439536,8.65981840524501,-14.612117217600654,10
8.534395931132329,8.666271717782852,-14.591088170537814,10
8.461071391466758,8.659818405245035,-14.543021777251024,10
8.378859028811478,8.637877142616418,-14.475428411691263,10
8.286647865292698,8.603029254912142,-14.392814298229338,10
8.19554767964758,8.550112092101939,-14.310200184767409,10
8.098892604633859,8.489450954246335,-14.220075697354284,10
7.99446068450409,8.435243128928562,-14.13896365868244,10
7.886695830753167,8.392651266178877,-14.06986821833227,10
7.791151733613193,8.355222053459453,-14.018797675464654,10
7.703384481589269,8.321664828262724,-13.984249955289402,10
7.632281897671191,8.28552627805086,-13.970731282177208,10
7.561179313753072,8.259713027899526,-13.963220908225908,10
7.487854774087504,8.249387727838988,-13.963220908225797,10
7.411197300800824,8.250678390346547,-13.955710534274605,10
7.32565200452439,8.266166340437332,-13.93017526284085,10
7.243439641869107,8.27649164049785,-13.889619243504928,10
7.166782168582427,8.281654290528106,-13.83103832668645,10
7.076792960811095,8.291979590588625,-13.749926288014825,10
6.972361040681407,8.308758203186974,-13.647785202280252,10
6.85570836394077,8.339734103368555,-13.536631667804397,10
6.729056886336673,8.38103530361067,-13.419469834167652,10
6.61573714321723,8.424917828867917,-13.3068142249015,10
6.514638156708694,8.471381679140297,-13.20016691479612,10
6.424648948937321,8.517845529412675,-13.113046576963605,10
6.349102453524305,8.569472029715325,-13.051461510564843,10
6.27911084747989,8.634005155093634,-13.012407566019338,10
6.2124521750566295,8.703700930502212,-12.986872294585694,10
6.159125237118021,8.769524718388093,-12.980863995424802,10
6.111353188548012,8.835348506273974,-12.985370219795389,10
6.08024580808381,8.896009644129592,-12.998888892907363,10
6.043583538250965,8.955380119477638,-13.00339511727806,10
5.99136757818606,9.014750594825683,-13.003395117278163,10
5.932485750878849,9.067667757635895,-13.00189304248808,10
5.868049034203078,9.118003595430975,-12.994382668536996,10
5.7958354724112935,9.15414214564283,-12.96884739710324,10
5.713623109756013,9.179955395794158,-12.92829137776743,10
5.620300968363527,9.201896658422784,-12.874216685319752,10
5.5214239376024405,9.221256596036277,-12.81112954413069,10
5.4081041944829975,9.235453883619504,-12.730017505458957,10
5.288118584121288,9.241907196157332,-12.645901317206722,10
5.179242752496783,9.238035208634631,-12.569295502905572,10
5.090364522599235,9.22125659603627,-12.5062083617164,10
5.012596071438852,9.196734008392514,-12.44912951968811,10
4.939271531773325,9.165758108210923,-12.39205067765983,10
4.880389704466153,9.132200883014203,-12.3499925835336,10
4.84150547888594,9.092190345279649,-12.31995108772904,10
4.822618855032688,9.036691857454304,-12.298922040665769,10
4.824840810780096,8.9682867445533,-12.29291374150477,10
4.847060368254421,8.888265669084195,-12.304930339826438,10
4.875945792971012,8.803081943584829,-12.324457312099192,10
4.901498284066451,8.721770205608161,-12.34548635916214,10
4.912608062803534,8.64174913013906,-12.352996733113118,10
4.917051974298309,8.557856067147256,-12.354498807903312,10
4.929272730909136,8.46621902911006,-12.360507107064311,10
4.944826421141157,8.36812867853503,-12.369519555805809,10
4.96038011137322,8.267457002944875,-12.383038228918,10
4.980377713100176,8.164204002339584,-12.405569350771474,10
5.0048192263220335,8.058369676719167,-12.431104622205336,10
5.031482695291379,7.95124468859119,-12.455137818849,10
5.050369319144711,7.837666387925382,-12.45814196842961,10
5.061479097881997,7.713762787199051,-12.432606696996183,10
5.073699854492986,7.585987198950022,-12.407071425562762,10
5.07481083236677,7.458211610700995,-12.372523705387946,10
5.062590075755903,7.333017347467097,-12.34548635916411,10
5.027038783796884,7.211695071755893,-12.301926190247906,10
4.970378912237162,7.094244783567386,-12.24484734821973,10
4.894832416824186,6.981957145409144,-12.18326228182086,10
4.797066363936803,6.867088182235765,-12.111162691890408,10
4.6948563995545225,6.748347231539685,-12.055585924652313,10
4.600423280288292,6.629606280843606,-12.045071401120731,10
4.514877984011858,6.510865330147522,-12.079619121295549,10
4.433776599230321,6.389543054436301,-12.138200038113808,10
4.353786192322488,6.264348791202385,-12.199785104512566,10
4.272684807540911,6.133991877938211,-12.259868096121137,10
4.194916356380485,6.002344302166472,-12.340980134792758,10
4.112703993725204,5.868115401379596,-12.42659839783508,10
4.027158697448769,5.739049150622979,-12.515220810457896,10
3.93828046755114,5.624180187449589,-12.609851522241602,10
3.841625392537462,5.526089836874555,-12.696971860074225,10
3.7260836936705295,5.443487436390317,-12.742034103780734,10
3.594988304571496,5.3841169610422766,-12.760059001263402,10
3.4561160703564107,5.349269073337996,-12.775079749165572,10
3.3239097033836726,5.337653110769899,-12.824648217242665,10
3.1905923585372307,5.345397085815295,-12.874216685319752,10
3.065051858806839,5.372500998474181,-12.937303826508709,10
2.9595089608033653,5.415092861223864,-13.02292208955092,10
2.868408775158288,5.461556711496249,-13.12055695091491,10
2.786196412503006,5.502857911738374,-13.212183513118006,10
2.722870673700938,5.536415136935104,-13.324839122384166,10
2.6873193817418786,5.555775074548601,-13.47955282577644,10
2.675098625130971,5.5519030870259005,-13.667312174553444,10
2.673987647257267,5.5235085118594425,-13.846059074589272,10
2.691763293236817,5.4731726740643625,-14.030814273785996,10
2.7273145851958764,5.395732923610399,-14.226083996514298,10
2.7706427222709857,5.286026610467278,-14.416847494872018,10
2.823969660209595,5.151797709680403,-14.6256358907123,10
2.889517354759112,5.002080858802729,-14.859959557986222,10
2.968396783793281,4.831713407803995,-15.1213205714842,10
3.0394993677114406,4.638114031669069,-15.360150463128816,10
3.102825106513549,4.42644538042822,-15.570440933759402,10
3.166150845315617,4.195416791573888,-15.777727254809484,10
3.219477783254186,3.948900252628757,-15.977503201908377,10
3.242808318602297,3.6907677511155312,-16.145735578412733,10
3.232809517738798,3.4326352496023045,-16.282424384322447,10
3.186148447042495,3.1745027480890786,-16.372548871735354,10
3.101714128639683,2.9137889215607222,-16.42061526502214,10
2.972840695288058,2.656947082555067,-16.423619414602314,10
2.799528146987578,2.4194651811629093,-16.398084143168333,10
2.5973301739703447,2.198761892369113,-16.372548871734367,10
2.362913842615245,2.001290528711503,-16.33649907676881,10
2.091835241427382,1.825760427682514,-16.270407785999026,10
1.809646861502356,1.6644276142367571,-16.211826869180335,10
1.5407902160619826,1.508257450821266,-16.18028329858547,10
1.2841543272325566,1.366284574989001,-16.162258401102584,10
1.0464050622563854,1.233346336709696,-16.174274999424142,10
0.8308753547546209,1.1029894234455209,-16.20732064480876,10
0.6531188949593646,0.971341847673781,-16.26740363641733,10
0.514246660744361,0.8396942719020347,-16.34851567508895,10
0.4120366963621614,0.6964307335621931,-16.456665059984523,10
0.3531548690550311,0.5376792451315601,-16.617387062537688,10
0.3398231345704192,0.3815090817160571,-16.818665084426662,10
0.3598207362974179,0.2317922308383788,-17.049984602120087,10
0.4109257184885784,0.0782033924380056,-17.317353914778845,10
0.4942490590176451,-0.0921640585607291,-17.62227509719303,10
0.608679780010914,-0.2689848220972886,-17.95873985020174,10
0.7442190806048861,-0.4638748607397747,-18.31322950069312,10
0.887535226314868,-0.6832874870260178,-18.667719151184507,10
1.0386282171408605,-0.9233507134333172,-19.01169427814431,10
1.1819443628508015,-1.1672859273633118,-19.312109236187798,10
1.3208165970658456,-1.425418428876532,-19.567461950524773,10
1.4463570967962374,-1.7067828555259388,-19.78075657073564,10
1.5541219505470791,-1.9997632447434408,-19.93997649849861,10
1.6307794238337592,-2.281127671392848,-20.01958646238004,10
1.6774404945299417,-2.547004147951458,-20.03460721028221,10
1.6985490741305231,-2.796102011911712,-19.99555326573659,10
1.6952161405092487,-3.0142239756903786,-19.903926703533383,10
1.6685526715398633,-3.194916726749627,-19.77474827157486,10
1.6318904017070188,-3.345924240134852,-19.645569839616336,10
1.5874512867581645,-3.467246515846061,-19.52991008076979,10
1.5285694594509935,-3.549848916330287,-19.41274824713305,10
1.4663546985227107,-3.6040567416480553,-19.30309678744739,10
1.4096948269630294,-3.642776616875026,-19.2129723000346,10
1.3619227783931431,-3.680205829594439,-19.13336233615328,10
1.3374812651714088,-3.721507029836552,-19.07778556891529,10
1.3374812651715298,-3.778296180169456,-19.04023369915987,10
1.3819203801204654,-3.855735930623416,-19.052250297481542,10
1.490796211745173,-3.971895556304364,-19.13186026136297,10
1.6563319149296023,-4.135809694765262,-19.246017945419432,10
1.8885262905372124,-4.351350333528806,-19.403735798392205,10
2.1884903164417078,-4.6223894601176925,-19.615528343812763,10
2.5506691032745263,-4.943764424501665,-19.87839143210072,10
2.9650638501721693,-5.309021914142886,-20.198333362416857,10
3.419453800523728,-5.706545966473259,-20.57986035913186,10
3.897174286223439,-6.123429956417124,-21.004947524763168,10
4.380449661291752,-6.546767258898819,-21.439047139135766,10
4.834839611643351,-6.958488598812419,-21.817569986270268,10
5.239235557677536,-7.348268676097386,-22.1330056922156,10
5.591415543646855,-7.708363515708329,-22.39586878050333,10
5.8902685916776045,-8.03361046761499,-22.5971468023922,10
6.133572746022338,-8.314974894264402,-22.720316935189725,10
6.331326807544552,-8.55245679565656,-22.78791030074926,10
6.484641754117994,-8.751218821821732,-22.787910300749157,10
6.592406607868876,-8.913842297775046,-22.71130448644801,10
6.653510390923494,-9.046780536054344,-22.561097007426312,10
6.6801738598928,-9.153905524182322,-22.37033350906881,10
6.683506793513953,-9.236507924666547,-22.152532664487477,10
6.657954302418394,-9.282971774938924,-21.87615090308766,10
6.600183452984966,-9.28942508747675,-21.542690299659547,10
6.522415001824584,-9.266193162340551,-21.194208948329276,10
6.423537971063537,-9.222310637083297,-20.833710998677333,10
6.292442581964544,-9.151324199167163,-20.42364458094819,10
6.150237414128346,-9.060977823637534,-20.00005949010707,10
6.012476157787047,-8.95772482303225,-19.588490997587613,10
5.889157613804103,-8.845437184873992,-19.200955701711614,10
5.785836671548119,-8.724114909162779,-18.84346190163995,10
5.709179198261438,-8.611827271004524,-18.54154486880627,11
5.663629105438921,-8.521480895474898,-18.30271497716176,11
5.650297370954268,-8.455657107589026,-18.12096392754554,11
5.65585226032283,-8.40403060728638,-17.945221177090207,11
5.6991803973979,-8.374345369612358,-17.82054896950227,11
5.7725049370634265,-8.37047338208966,-17.739436930830642,11
5.856939255466116,-8.375636032119923,-17.659826966949215,11
5.94248455174251,-8.388542657195584,-17.56369418037542,11
6.028029848018905,-8.418227894869602,-17.45554479547985,11
6.113575144295298,-8.46727307015711,-17.3368808870528,11
6.204675329940296,-8.531806195535408,-17.219719053415954,11
6.300219427080189,-8.606664620974234,-17.105561369359485,11
6.399096457841276,-8.690557683966023,-16.992905760093223,11
6.496862510728658,-8.784776047018347,-16.874241851666063,11
6.581296829131389,-8.875122422547975,-16.72553644743457,11
6.664620169660457,-8.971922110615424,-16.579835192783577,11
6.760164266800471,-9.086791073788804,-16.461171284356528,11
6.870151076298844,-9.211985337022714,-16.368042647363236,11
6.991247664534418,-9.332016950226365,-16.295943057433,11
7.114566208517441,-9.44172326336949,-16.229851766663653,11
7.235662796753016,-9.544976263974789,-16.14573557841175,11
7.358981340736,-9.644357277057392,-16.049602791838062,11
7.482299884718983,-9.735994315094596,-15.95347000526438,11
7.614506251691761,-9.8198873780864,-15.885876639704728,11
7.745601640790795,-9.899908453555502,-15.83480609683744,11
7.868920184773739,-9.968313566456514,-15.792748002711436,11
7.981128950019518,-10.022521391774298,-15.756698207746206,11
8.093337715265298,-10.072857229569385,-15.746183684214625,11
8.209990392005936,-10.124483729872034,-15.76420858169718,11
8.326643068746574,-10.172238242651977,-15.816781199354663,11
8.446628679108402,-10.208376792863818,-15.926432659040431,11
8.562170377975335,-10.236771368030263,-16.072133913691424,11
8.675490121094779,-10.269037930719412,-16.244872514566367,11
8.76992324036097,-10.303885818423696,-16.40108829274895,11
8.847691691521394,-10.33744304362041,-16.533270874287965,11
8.902129607333707,-10.372290931324692,-16.621893286910677,11
8.919905253313217,-10.41101080655167,-16.639918184393238,11
8.894352762217656,-10.451021344286213,-16.575328968413867,11
8.837692890657936,-10.50006651957372,-16.435636012923652,11
8.756591505876356,-10.568471632474726,-16.222341392712785,11
8.65549251936782,-10.656236682989224,-15.947461706102942,11
8.54217277624842,-10.756908358579382,-15.63653222452787,11
8.43551890037136,-10.867905334230072,-15.322598593372303,11
8.359972404958464,-10.989227609941286,-15.055229280713542,11
8.315533290009693,-11.11958452320546,-14.840432585712485,11
8.307756444893682,-11.24994143646964,-14.690225106690686,11
8.338863825357883,-11.379007687226247,-14.616623441969926,11
8.383302940306738,-11.501620625445026,-14.591088170536176,11
8.42663107738185,-11.613908263603276,-14.588084020955671,11
8.466626280835765,-11.714579939193428,-14.59559439490676,11
8.487734860436387,-11.79847300218522,-14.574565347843812,11
8.491067794057459,-11.86558745257866,-14.531005178927716,11
8.45329454635087,-11.918504615388867,-14.43036616798334,11
8.361083382831968,-11.96109647813855,-14.251619267947614,11
8.21887821499569,-11.997235028350405,-14.00377692756194,11
8.028900998589446,-12.029501591039557,-13.695851595567584,11
7.803372490224141,-12.056605503698446,-13.34436609465692,11
7.567845180995337,-12.079837428834637,-12.98236607021467,11
7.3212080930293695,-12.094034716417868,-12.630880569303896,11
7.070127093568547,-12.103069353970833,-12.312440713777852,11
6.8246009834763255,-12.113394654031367,-12.043569326328896,11
6.574630961889205,-12.126301279107023,-11.794224911152694,11
6.339103652660482,-12.136626579167553,-11.600457263214585,11
6.124684923032462,-12.150823866750777,-11.468274681675345,11
5.923597927889054,-12.166311816841576,-11.376648119471916,11
5.740286578725155,-12.183090429439943,-11.325577576604411,11
5.5625301189299,-12.197287717023173,-11.301544379960854,11
5.393661482124399,-12.210194342098834,-11.301544379960855,11
5.229236756813793,-12.224391629682057,-11.29703815559027,11
5.060368120008333,-12.236007592250145,-11.263992510205544,11
4.9014982840663714,-12.24633289231067,-11.22043234128934,11
4.759293116230214,-12.25923951738633,-11.161851424470967,11
4.627086749257517,-12.276018129984694,-11.061212413526592,11
4.505990161022023,-12.301831380136017,-10.927527757197485,11
4.402669218766078,-12.354748542946226,-10.756291231112954,11
4.318234900363389,-12.436060280922884,-10.562523583175174,11
4.261575028803708,-12.549638581588704,-10.373262159607975,11
4.226023736844688,-12.69548344494368,-10.185502810830863,11
4.220468847476086,-12.865850895942415,-10.029287032648284,11
4.226023736844688,-13.056868947062208,-9.892598226738572,11
4.218246891728637,-13.26079362325766,-9.761917719989745,11
4.198249290001679,-13.46988094948337,-9.664282858625649,11
4.168252887411262,-13.667352313140988,-9.611710240968057,11
4.130479639704794,-13.82610380157162,-9.625228914080031,11
4.081596613261122,-13.934519452207176,-9.700332653590875,11
4.010494029343044,-13.991308602540084,-9.796465440164775,11
3.9149499322031103,-13.99647125257035,-9.891096151948595,11
3.791631388220208,-13.953879389820669,-9.969204041040047,11
3.652759154005204,-13.86998632682887,-10.048814004921695,11
3.526107676401109,-13.746082726102522,-10.164473763768465,11
3.413898911155369,-13.584749912656749,-10.302664644468482,11
3.30946699102564,-13.396313186552096,-10.4408555251685,11
3.201702137274718,-13.196260497879344,-10.559519433595549,11
3.0872714162814487,-12.997498471714158,-10.64814184621826,11
2.969507761666986,-12.8013177705641,-10.71273106219752,11
2.8661868194108804,-12.606427731921606,-10.792341026078835,11
2.7728646780182333,-12.415409680801815,-10.888473812652522,11
2.686208403867932,-12.224391629682025,-10.993619047967597,11
2.596219196096518,-12.037245566084934,-11.08073938580011,11
2.497342165335352,-11.85655281502568,-11.140822377408783,11
2.398465134574224,-11.687476026534522,-11.185884621115294,11
2.306253971055442,-11.527433875596325,-11.21893026650013,11
2.2207086747790075,-11.380298349733794,-11.22794271524152,11
2.1496060908609698,-11.246069448946924,-11.217428191710043,11
2.087391329932727,-11.124747173235717,-11.193394995066594,11
2.034064391994239,-11.022784835137998,-11.151336900940588,11
2.0029570115301585,-10.94147309716134,-11.10627465723408,11
1.9962911442878923,-10.884683946828432,-11.06872278747866,11
2.0040679894039437,-10.854998709154414,-11.025162618562348,11
2.02628754687835,-10.84983605912415,-10.978598300065537,11
2.05184003797391,-10.867905334230077,-10.920017383246948,11
2.0885023078066736,-10.90017189691923,-10.891477962232694,11
2.131830444881744,-10.946635747191609,-10.904996635344558,11
2.172936626209364,-11.011168872569913,-10.936540205939092,11
2.206265962420934,-11.093771273054143,-10.963577552163038,11
2.219597696905546,-11.187989636106474,-10.972590000904429,11
2.2029330287997,-11.28737064918906,-10.935038131149115,11
2.170714670461794,-11.382879674748947,-10.877959289120938,11
2.127386533386684,-11.46677273774074,-10.807361773980787,11
2.0829474184378696,-11.537759175656868,-10.747278782372222,11
2.036286347741607,-11.5971296510049,-10.682689566393073,11
1.9796264761818856,-11.64617482629241,-10.5790464058683,11
1.924077582495908,-11.678441388981556,-10.449867973909887,11
1.8774165117996855,-11.686185364026944,-10.332706140273148,11
1.8485310870829728,-11.665534763905884,-10.256100325972216,11
1.836310330472065,-11.6229429011562,-10.2200505310071,11
1.8396432640932583,-11.564863088315724,-10.236573353699574,11
1.8540859764516555,-11.500329962937426,-10.304166719259442,11
1.8751945560523984,-11.430634187528868,-10.410814029364929,11
1.8974141135268456,-11.36222907462788,-10.5249717134215,11
1.9262995382435997,-11.293823961726892,-10.65715429496063,11
1.954073985086608,-11.230581498856168,-10.79834932524093,11
1.9762935425610155,-11.17508301103084,-10.92452360761906,11
1.9829594098033616,-11.13378181078874,-11.01915431940266,11
1.9840703876771464,-11.10796856063743,-11.094258058913397,11
1.985181365550932,-11.092480610546644,-11.161851424473047,11
1.9874033212984208,-11.082155310486124,-11.212921967340332,11
1.985181365550972,-11.0718300104256,-11.23845723877398,11
1.9751825646874728,-11.05892338534994,-11.247469687515254,11
1.9540739850867697,-11.042144772751575,-11.241461388354368,11
1.937409316980924,-11.018912847615384,-11.259486285837037,11
1.928521493991129,-10.985355622418664,-11.31956927744582,11
1.92629953824364,-10.940182434653842,-11.417204138809918,11
1.9163007373801,-10.88210262181336,-11.507328626222929,11
1.8907482462844591,-10.813697508912355,-11.562905393460913,11
1.8463091313356048,-10.73496709595082,-11.579428216153277,11
1.788538281902138,-10.653655357974149,-11.558399169090215,11
1.7241015652263665,-10.57105295748991,-11.504324476642322,11
1.657442892803145,-10.489741219513236,-11.429220737131368,11
1.5818963973901692,-10.407138819029,-11.315063053074688,11
1.4919071896188365,-10.325827081052326,-11.139320302619026,11
1.395252114605158,-10.252259318121054,-10.891477962233022,11
1.3097068183286829,-10.186435530235183,-10.63612524789604,11
1.2508249910214722,-10.124483729872017,-10.418324403314593,11
1.2197176105572292,-10.067694579539111,-10.238075428488674,11
1.210829787567353,-10.02123072926674,-10.080357575516013,11
1.2174956548095377,-9.98251085403976,-9.954183293137875,11
1.249714013147323,-9.945081641320352,-9.883585777997729,11
1.3141507298230144,-9.907652428600938,-9.879079553627143,11
1.4085838490891636,-9.875385865911792,-9.942166694816429,11
1.5296804373246575,-9.840537978207507,-10.08185965030675,11
1.6718856051608546,-9.796655452950262,-10.298158420098115,11
1.8107578393758987,-9.750191602677877,-10.511453040308975,11
1.9429642063486363,-9.703727752405484,-10.714233136988147,11
2.0640607945842118,-9.654682577117969,-10.898988336184653,11
2.1873793385672755,-9.597893426785047,-11.086747684961544,11
2.3006990816868407,-9.53723228892944,-11.24146138835371,11
2.385133400089652,-9.484315126119226,-11.322573427025336,11
2.442904249523159,-9.440432600861971,-11.328581726186114,11
2.4740116299873613,-9.408166038172812,-11.256482136255665,11
2.4806774972296672,-9.390096763066884,-11.107776732024169,11
2.470678696366168,-9.386224775544184,-10.920017383247057,11
2.447348161018016,-9.39784073811228,-10.705220688246104,11
2.427350559291017,-9.415910013218207,-10.505444741147434,11
2.407352957564019,-9.443013925877093,-10.31768539237054,11
2.3906882894581734,-9.471408501043546,-10.164473763768685,11
2.388466333710724,-9.493349763672168,-10.069843051985194,11
2.404020023942825,-9.502384401225134,-10.041303630971155,11
2.434016426533283,-9.497221751194871,-10.0728472015658,11
2.4784555414820977,-9.476571151073818,-10.162971688978812,11
2.527338567925809,-9.444304588384666,-10.280133522615666,11
2.582887461611867,-9.39913140061985,-10.419826478105772,11
2.6484351561614243,-9.338470262764242,-10.604581677302274,11
2.7128718728372365,-9.270065149863235,-10.79384310086936,11
2.773975655891897,-9.199078711947095,-10.980100374855947,11
2.821747704461904,-9.13712691158392,-11.125801629506723,11
2.8550770406735144,-9.08291908626614,-11.232448939611883,11
2.876185620274177,-9.04032722351645,-11.300042305171427,11
2.885073443263932,-9.013223310857551,-11.321071352234268,11
2.8939612662536867,-8.993863373244048,-11.32557757660474,11
2.9006271334959925,-8.97708476064568,-11.318067202653546,11
2.892850288379902,-8.96417813557001,-11.26549458499585,11
2.875074642400311,-8.948690185479217,-11.175370097582832,11
2.848411173430966,-8.93191157288086,-11.04168544125362,11
2.8217477044615804,-8.902226335206844,-10.912507009295096,11
2.7984171691133484,-8.860925134964733,-10.798349325238744,11
2.781752501007462,-8.806717309646958,-10.708224837825838,11
2.7673097886490243,-8.737021534238393,-10.64063147226619,11
2.751756098416884,-8.651837808739035,-10.591063004189095,11
2.728425563068691,-8.557619445686715,-10.54600076048259,11
2.7039840498467957,-8.45952909511169,-10.506946815936972,11
2.6828754702460924,-8.36143874453667,-10.48441569408372,11
2.6595449348979407,-8.267220381484341,-10.467892871391248,11
2.6384363552972783,-8.180745993477403,-10.466390796600942,11
2.619549731444105,-8.10201558051586,-10.473901170551915,11
2.601774085464676,-8.032319805107278,-10.479909469712696,11
2.582887461611543,-7.971658667251662,-10.472399095761611,11
2.560667904137257,-7.917450841933877,-10.445361749537774,11
